,"q (alpha=1.8, T=1.8e+1, from s_i)","q (alpha=1.8, T=1.8e+1, from s_j)","q (alpha=0.2, T=6.0e-3, from s_i)","q (alpha=0.2, T=6.0e-3, from s_j)","q (alpha=0.2, T=2.0e-3, from s_i)","q (alpha=0.2, T=2.0e-3, from s_j)","q (alpha=0.2, T=6.0e-4, from s_i)","q (alpha=0.2, T=6.0e-4, from s_j)"
182,0.5613368414809116,0.5209994007260889,0.26609544783620115,0.18620619766679603,0.4117933304646853,0.3746357979378095,0.6699860137963642,0.6594275600463884
183,0.4771994932638496,0.5270020274014817,0.2258329776616795,0.26194048350751614,0.4177052369896371,0.41710777431281687,0.6516930604687932,0.7001719131699827
184,0.5545436631853712,0.5276366284949615,0.23894707745443552,0.23351591354418907,0.46252844010510386,0.3757746182179484,0.6875021061935981,0.6881267438448729
185,0.6024317008581453,0.5444866345395243,0.26028346736463187,0.2611600607184305,0.4334448997774298,0.42709591179607403,0.7006941079248602,0.6850253409516247
186,0.578633563332469,0.45381407545476027,0.2552347922749051,0.2374445908740039,0.44144979387023875,0.4128146024825349,0.6825804403204788,0.6700995967353247
187,0.6142497686996449,0.49220680673909695,0.22059037491354982,0.23465935576059965,0.4267848095598363,0.44352002400692786,0.6836451675492977,0.6814512158534836
188,0.5828952941058702,0.5205502660597088,0.26461454923298483,0.26416647511485064,0.4444997873852863,0.465532091132702,0.661548566923552,0.6461362414668385
189,0.479367085953605,0.5410937343171116,0.2642978584142059,0.20972938365040342,0.34757132010594016,0.4537509913862554,0.6708351464857794,0.6772367794512358
190,0.4759201519093239,0.5129485109393537,0.20358974154411968,0.27809956762323335,0.39139381327219147,0.41679819729380374,0.6764582525879878,0.6609921850121551
191,0.4955594777565833,0.5157619777202372,0.24276219183988818,0.22191587038200444,0.3993110234047937,0.42610621433919194,0.6947053070269096,0.6694254373644546
192,0.5639794345877893,0.455855029637266,0.26336869411384184,0.2250457416729855,0.4407646435675481,0.3796124211436713,0.6905599331924065,0.6749400382121714
193,0.5380223807681898,0.5644546948398024,0.22905666993207835,0.2139416014832958,0.37674469861950527,0.3863465949933837,0.6558515553528328,0.667708180081761
194,0.47469855997212246,0.5051179718974416,0.19675187074262526,0.26518362213102514,0.44530447178232,0.3973453750667872,0.6736359634578335,0.687006277714208
195,0.461430533237164,0.547372649764683,0.20725906613504963,0.18018769477552918,0.4176041625231405,0.399726556692521,0.6541694089746525,0.6829885074884375
196,0.5412096972687555,0.5075990598418654,0.2187203249241564,0.2168685732657531,0.37232257132243507,0.4267477737595034,0.671471077695804,0.6383448747246353
197,0.5110891104159362,0.5011962369593562,0.24369398231040373,0.24544127586327197,0.4011607349797072,0.4192447573898064,0.6726305141992803,0.6764021128756044
198,0.5417785536303412,0.5412747199181249,0.2490626965235868,0.21193450027962957,0.420483454464695,0.4387752621071108,0.6801198896078786,0.6795174828089026
199,0.508900995671399,0.5358619226867306,0.24377957346018617,0.21064618607531133,0.404511459893454,0.3845410392182773,0.6722308104215747,0.6763878887044282
200,0.5243920743739832,0.5175352001350164,0.19873981779342623,0.18969811467141584,0.4210478571133329,0.3812558138407173,0.6648146391924448,0.6352988765388008
201,0.5020505509852966,0.5405389422480524,0.25758584771733634,0.23175546258832327,0.41508784575385943,0.41716675418788296,0.7068333282448052,0.6787067655015104
202,0.5250311574875182,0.49511153055038926,0.25758492047774556,0.2197553330825084,0.41415827660822085,0.4116484083142123,0.6831173656674013,0.6586250663695968
203,0.5366764468446406,0.5392795345948892,0.2349038937860399,0.20023012781344807,0.47177509905916987,0.4447695360876001,0.6918903854943185,0.6718950629867474
204,0.530434763166495,0.5197974450648298,0.28039070386854165,0.2451861986010811,0.4390951973885687,0.40286964317324525,0.6839943780375747,0.6668590609431694
205,0.42059562657530863,0.5412343074074308,0.2360985949513923,0.21854484555350165,0.37951631594281166,0.4056106742668382,0.6890464479046148,0.6779393134250566
206,0.4895813438976232,0.5552820492857885,0.2628445930865879,0.2294987489851461,0.3909091141092278,0.4163557379415512,0.7038964582614319,0.6794006242970094
207,0.5412925646289667,0.48690019255572964,0.1945348824002294,0.24935088237893469,0.39722025786520226,0.40293115884247144,0.6613344772928639,0.6758452373762289
208,0.5245491125791973,0.5384127290100728,0.226454055620197,0.26369989455026305,0.43307636032935337,0.42460146773790736,0.6899993275290868,0.6806699782311171
209,0.5454394609283295,0.5951403708595988,0.22503921429113186,0.24943255486502738,0.41437735012039556,0.38687008466215667,0.6781184808743804,0.6660308154959722
210,0.47508577687374737,0.5689911020256085,0.21867361549306352,0.211445139965019,0.36630911643969477,0.459317614616876,0.6503459618378401,0.6781983250681043
211,0.5505576383771976,0.4931556119303883,0.17102767954366668,0.2842774446361517,0.45576218372282334,0.4020960325877675,0.6327192257793214,0.6697284103896652
212,0.49530185706840724,0.5708656916523858,0.22716401117216142,0.24196969925009104,0.4073721967467117,0.3871188638342722,0.6345986651845816,0.7035247254572486
213,0.5302965516163166,0.544911777984405,0.24828906688580668,0.2257103544254608,0.3881287650949989,0.40676732112148317,0.6855915554098707,0.6962584553916535
214,0.5041549951107577,0.5557104941513258,0.24057761262041097,0.2774594228441829,0.38778288084596274,0.3899126723931802,0.6726668094772733,0.7138124862703911
215,0.4566039811860812,0.48618627445402607,0.23418979590628944,0.22915570500035146,0.41396648824944227,0.39488015973658086,0.647386134178527,0.66709152453518
216,0.5542818176756741,0.5711099225704687,0.24552419409860693,0.22253812609573925,0.37337448232352555,0.4331202085997468,0.6925186159931681,0.6835509426934422
217,0.4357016024662612,0.525051615421779,0.23649714492224144,0.20718063287719646,0.4216091399251423,0.4076055753428577,0.6610887950109611,0.6706987043344943
218,0.4900911296987981,0.5597364784821621,0.22696309658740732,0.2029143094729925,0.38872237217373795,0.44365338493081635,0.6887106254332032,0.671491699417473
219,0.5406289511840467,0.5686009187515441,0.21844429832782583,0.265461109347671,0.39617794616964186,0.44282524454527256,0.6648189870362224,0.6864816104049504
220,0.4718743734078761,0.5303386394146449,0.2579965269950044,0.1935144658839451,0.38377518488507345,0.35519398957287823,0.707620913667848,0.6564911127034774
221,0.5103483873053739,0.4067569116100347,0.26079677882442553,0.2456535356385933,0.41069424892273587,0.42746969634446186,0.7193908102156524,0.6567151382919441
222,0.5015208227593816,0.4672825615195696,0.22116060804692794,0.2670682441355676,0.42664870300081226,0.34605299803921513,0.6778308218988474,0.6825192847022329
223,0.5044363104822949,0.49155847680432835,0.2558015838549694,0.24403664349709545,0.446306707358264,0.398591967472535,0.6916791104513111,0.6782182185967367
224,0.5277373321346469,0.46241672687824414,0.22443858207595713,0.20864813171690413,0.3901989674552584,0.3788032275423996,0.6705700719548006,0.6782509075889528
225,0.5460590432737757,0.4496155842578744,0.22767766982958212,0.23262454635398508,0.40643523999831027,0.3984345865087172,0.6947649371639435,0.67305246521793
226,0.4936166788035537,0.4777223950930043,0.18166926662479013,0.28518047684997605,0.46096150192795626,0.38326755747845614,0.6547543757294075,0.6971887408701734
227,0.48380947239087757,0.4750830441602269,0.25175467625510434,0.2769016318281642,0.4311493040702639,0.3974550694879211,0.6706766965286559,0.6809964507392058
228,0.4639321228822904,0.484476981902442,0.20628073359188753,0.20145521324215535,0.4341534461423757,0.4096133867129304,0.6695590373026818,0.6784807383116338
229,0.5012827133066521,0.474294097730345,0.23732607059189315,0.21962476839818348,0.41166003487150726,0.36280501819561384,0.6745400461320404,0.650067630091152
230,0.5301248721012022,0.4607127334428249,0.22592224112250564,0.2678142515748692,0.4401264632009934,0.4441752763229627,0.7037287248218159,0.6621796581682426
231,0.5060975627491566,0.4612236212891363,0.21134460425194357,0.2633006986613293,0.37850318314206,0.3605321027317797,0.6938248533276434,0.6683936003826759
232,0.5247286390799546,0.4614081711221694,0.25172245928428566,0.2413625842926909,0.417845735042749,0.405847275723518,0.6995939850971452,0.661474487074769
233,0.45988805695475704,0.5556672181737169,0.2124359227893795,0.1928901889606663,0.43075826717534493,0.38128129651096476,0.6810611131155344,0.6628415924310969
234,0.5699847140627214,0.4594584010284329,0.2521755758933606,0.16723766915792407,0.38706745668750775,0.4096061665063593,0.6955347511505936,0.6397300001347208
235,0.5342122344656605,0.5424755965619663,0.2970158568658869,0.23203817985438643,0.4091276413274376,0.44706561920739746,0.6984167006895268,0.6783459635617961
236,0.5384051774006778,0.5345520106697941,0.23315894918590188,0.2307387302555164,0.4398159523133852,0.3954169855354457,0.6968320107548472,0.6846123421496877
237,0.5086319693233674,0.5566461272162365,0.2507686767156917,0.2623327655870595,0.40159864558402825,0.39210662902651905,0.6548814797565669,0.6851067084346646
238,0.520411656186745,0.5153893894094609,0.30235715644384314,0.30741621380531914,0.40307781946247506,0.3982868070180391,0.7026951807346664,0.6590291045960854
239,0.45017178826441284,0.5376796326847642,0.21696931045891907,0.2537470789905787,0.4050711456222415,0.43765852663112154,0.6707921057366321,0.6781881774938953
240,0.5477740184011693,0.5216282796517608,0.3066215395475037,0.24531353522882654,0.4102155634001274,0.410071453739276,0.7180065194077276,0.6755954113286265
241,0.4816110333085689,0.5316919683228163,0.25777767150199593,0.2762394673544994,0.4202662519540461,0.42893676538756625,0.705038494805887,0.6613086669816312
242,0.519843723200397,0.5145208444455901,0.24219215710848943,0.2631116864566164,0.4369372002622605,0.43127162401902924,0.677640570058251,0.6401818452455149
243,0.5849838075845877,0.5122161841782836,0.24868234796322325,0.2443147496911827,0.44934406653916786,0.3723840443726182,0.681900443661821,0.6736477910361721
244,0.49514668048238986,0.5541885911275201,0.24667390153922916,0.24591983923350894,0.452219400394262,0.4211124670881963,0.6968429150961134,0.6322946811010726
245,0.5247056238741118,0.5231729072602015,0.27645193178865196,0.26587834904521573,0.45592255753106264,0.42200245978019313,0.6857432293773438,0.6704555317425869
246,0.5235089805475883,0.5822219093984332,0.21140930925315385,0.2430993532658688,0.43140498951973244,0.4154624506031739,0.6758816900397512,0.6595992833338121
247,0.5515151090738126,0.5447367170806497,0.2815484742122913,0.2930859396662189,0.378109267632947,0.3997830280271088,0.6656570903552255,0.6879174886890915
248,0.5426761840543578,0.48525677010087487,0.26387555712802085,0.2721409329241685,0.3909603335988337,0.43095051796033385,0.6781747772526538,0.663265505620195
249,0.5227039926164699,0.5047861437514987,0.2613379885892244,0.2560323463967537,0.36658045914228354,0.3892342337539065,0.6365600048640662,0.6868176303273843
250,0.5213991007494442,0.557382193196764,0.238395437169275,0.2217279029702881,0.41903472955814614,0.3447665656282852,0.6811637438340872,0.6416102856226455
251,0.5167181609541122,0.4544846317669284,0.2414660705122065,0.25597532424136815,0.3765636486911987,0.3781457678435803,0.6519919216911488,0.6630833278311004
252,0.5415750409863769,0.5384661526993583,0.28364060595168206,0.2748521731636946,0.3938087529590722,0.3848193733631731,0.6898047058582442,0.6757824482397814
253,0.502926013455471,0.5460268317233984,0.21066376008766394,0.2260140995532569,0.4104262730494301,0.41403975950872485,0.6700709597018399,0.6697912101274707
254,0.5176306449796578,0.48516415635260124,0.256109135292447,0.2662764979106046,0.4197391457304723,0.3973524495337317,0.6711986588641483,0.6796220568960215
255,0.5721533001460426,0.5145783080844484,0.27979231616634687,0.2639072736307093,0.37691102918900443,0.43530589605882397,0.6915455347683955,0.6699044606555511
256,0.5240288531313274,0.4701848873031057,0.2811294522077127,0.2543811113686075,0.40731287565092433,0.4279280240929902,0.6916565344647464,0.6778496075111652
257,0.5032902041937913,0.5202667173563468,0.24903406444968768,0.2321718420639398,0.39391916480979633,0.427767186478044,0.6725661026481226,0.6608417647969115
258,0.5207546807091226,0.47092265983936543,0.2692043658278679,0.24484070083112053,0.4385286629744639,0.3970740662066773,0.6809070803941337,0.6707642566383616
259,0.5332996101954253,0.5811867374818073,0.22382563744396433,0.24590966626195226,0.4296293842929701,0.4088131145178349,0.6583820091629397,0.67555580217764
260,0.4903907131707698,0.5619765536389282,0.18887340916083323,0.2379359689072487,0.4358122745793734,0.41660192615382463,0.6509154938248735,0.6872404306394765
261,0.5250000697860655,0.6079951327266088,0.290954858285916,0.23619260645714824,0.39450123645183144,0.3938701209376752,0.7070298569937206,0.6575939487528063
262,0.5405911311947388,0.5303245738707276,0.2572810380442637,0.2818495603772491,0.3953252731604634,0.4212118532336176,0.6592983232148948,0.7008680789447853
263,0.5712974492503223,0.551083314974676,0.22880654109842016,0.28395140495101534,0.42266309538503727,0.41907577884802377,0.6506924239694211,0.6823490551839657
264,0.5230344501550819,0.553599399409767,0.2347113549607219,0.2210437901134048,0.4264127625888971,0.44867119342866535,0.6668986897508437,0.6714488440369685
265,0.5810272767317991,0.5010393354325762,0.250657287277577,0.24265795173275756,0.428512355739513,0.4201179328511115,0.6586428672734211,0.6725873646445047
266,0.5457391265707017,0.5504161610120364,0.2585510677470361,0.28162952276922343,0.39999275671502854,0.4080016749127102,0.6627741621072277,0.6820482205741383
267,0.5125936233044328,0.4900251092844514,0.22757161837402728,0.2045139465708459,0.4431495733577064,0.41623384997288265,0.6631852916964154,0.6960252915277291
268,0.498430946499612,0.5400083873608753,0.23364412862800402,0.23783114345081782,0.41708228663711333,0.40012146214956673,0.6599682870135214,0.6656560382965205
269,0.5723590094087956,0.5616541175126503,0.25175848590961747,0.28681211775488624,0.42298494315183843,0.4475967914367541,0.6412934898563881,0.6614164936283388
270,0.54324534094713,0.5617614188982678,0.26502426697496284,0.19235302942169163,0.4351050725134641,0.35173394561658594,0.648592577882806,0.6759170515183236
271,0.568660134345518,0.4997844373947684,0.19435809718676572,0.1746208727919626,0.39057871701636276,0.3936205557403942,0.6771667214164846,0.6471307030848271
272,0.5220807923453706,0.5389479775081738,0.28408501431467525,0.2453340392339921,0.44618522550245077,0.4029007740435297,0.6775249823817654,0.6825908433177865
273,0.5663132968632475,0.49259232714119544,0.26283891358985967,0.2529985643037084,0.43058616190146964,0.4228839038717592,0.6831248753121693,0.6732326350657694
274,0.5277206119432313,0.5026417724667144,0.1727293316061233,0.24261033569026752,0.3855045004072548,0.3885578538989186,0.6573247372366425,0.6741041994149386
275,0.5400028483041176,0.4407107251195311,0.22116846239664828,0.3031353200076785,0.4288323264635275,0.40824484546221823,0.6909291661421486,0.6776992021138477
276,0.5567777063084576,0.4753661144118361,0.2714096514412987,0.23423021845363415,0.42135241087933645,0.3679840107455034,0.6964722291990412,0.6986596029280202
277,0.5598812557720878,0.4880227750840077,0.26726862735925255,0.20497794859609203,0.4268621680048578,0.42389082717102067,0.6875234578469996,0.6622218677291115
278,0.5375415459918554,0.45712992296172134,0.20229407908226518,0.23097078500877866,0.4349523796768586,0.4381447667263138,0.7047211265506436,0.6935941106354166
279,0.5705061632554956,0.5126324003229449,0.19832710519358915,0.23000308677682857,0.4517387797104877,0.43224261059351765,0.6773478914128659,0.663786647663066
280,0.5845639166041521,0.5235571235422889,0.23272452728963192,0.2143222301183687,0.37457649508852,0.36894694774257025,0.6771040014623567,0.6937164023182009
281,0.559216911672828,0.519772763192361,0.23960305381369792,0.2844963477181461,0.4010167805290542,0.41989178136248145,0.6520181368049845,0.6884660472085592
282,0.5339669849867383,0.564819569128743,0.2774500822125094,0.22980187360850599,0.38484322905787655,0.40711219336556503,0.6521622362112738,0.6682011359727865
283,0.4359196408640351,0.5560281958003016,0.22298534565281836,0.19179999486335753,0.4272297813061468,0.4176750810072777,0.6564585921750806,0.6903575623057377
284,0.4675224436839191,0.49284284237500225,0.22053064808224024,0.22721706118386376,0.389808376863075,0.42679640979556227,0.6576616337706184,0.7026470757061466
285,0.5532243214942221,0.5497282542592646,0.22984374950586461,0.24949198885978208,0.39868802169543827,0.44701258234683316,0.6657223631765293,0.6830260296863626
286,0.5411941050025944,0.532250984667189,0.2866082255490499,0.3053904500183183,0.42056539500377005,0.3612716100553182,0.6644904423008899,0.675489831614517
287,0.5440465751605434,0.535895566804525,0.2441074003899445,0.25537405926838874,0.41969396010707133,0.4033458182812502,0.6483246596409613,0.6605151892864581
288,0.524133753564001,0.5707368800194564,0.24110629795538074,0.23138908016415147,0.4122507209844132,0.42768311580874163,0.6517582500075225,0.6758333658156093
289,0.5332180908917159,0.49793235581385153,0.14744285537179208,0.27527108185238053,0.38339162949046535,0.41558958847445787,0.6410141013152388,0.68756440181119
290,0.546054372733411,0.5046217778661617,0.21376422912015572,0.24572058923598963,0.4331710612438968,0.4155908047547137,0.6798352739654532,0.66775210264719
291,0.5152448420334071,0.5374641187928919,0.26682588340686364,0.25951300187793364,0.3717988856343117,0.40698691758825717,0.6854282757532406,0.6699602075969263
292,0.540497835244295,0.5466476596006801,0.2477194638256784,0.26719107668053405,0.3946262654056588,0.35835107169821506,0.6908978017076339,0.6687182575641938
293,0.5753329955621957,0.5505072125569896,0.19200815501241691,0.2317443315348099,0.41153363939966536,0.3975753845352563,0.6630006199089901,0.6790893289260991
294,0.5672432360739657,0.4834631143431199,0.284022993455992,0.24924184121022952,0.44134989830365384,0.34370476607466005,0.6913190675910724,0.6634352843510397
295,0.5541302452545699,0.5561977605854254,0.21749280260493659,0.22280420174437135,0.4057959539075301,0.44551031352193016,0.6855213340222305,0.6563516028931603
296,0.5521277269155829,0.4999306952123449,0.24504140990855935,0.258361576349963,0.404576667814981,0.4098017978304488,0.664265821342636,0.6743170387917966
297,0.504521923860767,0.45436991505241864,0.24487469479938656,0.2623953604906989,0.43154291111482496,0.3884320437904692,0.6404830415342156,0.6902270374070778
298,0.49255054532218356,0.5835007499002415,0.20061601886122088,0.24115223094972627,0.4188351220366611,0.423384798753005,0.6403462854867014,0.6873240819699156
299,0.534315219809403,0.4936184964305443,0.21139460536508126,0.28514065583392334,0.4416334357853759,0.3684317920284288,0.6534516296455953,0.694202902654272
300,0.5009152185115633,0.5182714024033498,0.30505449210363783,0.24243037711034093,0.43379560731681327,0.38342747537620026,0.6959954588715788,0.6948053083977853
301,0.48403150191113253,0.4870206776904416,0.28548295877811963,0.22228257163575516,0.47108084811218853,0.3882908379292133,0.6618762742575465,0.6938610253849427
302,0.4701156101354985,0.44358325977633273,0.17367449056703524,0.2472430015879239,0.41386787746389603,0.4535150925765977,0.6566833169218768,0.6697320452670327
303,0.5521031073877725,0.5679248644251274,0.26328312148655936,0.29176062875680375,0.41392295059097195,0.41050425149751,0.6433629490226306,0.6983744635550281
304,0.5445060833623042,0.5174232741922884,0.21500913462491708,0.17173941069036708,0.41215260135813697,0.4100857932168891,0.6541643318840143,0.647284262219627
305,0.5124339261064231,0.4996114010067338,0.19565768240641032,0.19823128519777605,0.38821625900204254,0.41100337028351586,0.6748583987226685,0.6403795423479999
306,0.5763257386654286,0.5594507192033821,0.2772555626241686,0.21920344834792804,0.39984810425212547,0.4495328447320694,0.680526325814934,0.6750745841396201
307,0.4991819744804088,0.5197709327618564,0.2725700192939493,0.20129975269418612,0.4529011177400569,0.39303019811006407,0.679801738209598,0.6393734898933665
308,0.5161370655020171,0.5431119453787501,0.2628086110043867,0.2679517923155904,0.42379023049660236,0.45760141156723755,0.683674861497086,0.682349881090316
309,0.5215999726954241,0.5356694342148899,0.21070370973785588,0.29134447021234344,0.4513244440830152,0.3987980900947166,0.6641227114758388,0.6681987329359261
310,0.4890254776914404,0.5482953841816444,0.24048505531205897,0.24527976109235097,0.42731659280237155,0.39758343366175675,0.6737012702015625,0.6736886810762391
311,0.5411300693787733,0.5374987029430977,0.22930945467507763,0.1931079692308783,0.41943141419178753,0.46708513488286585,0.6901524639369659,0.7028737479538323
312,0.500358586973032,0.5125030835358686,0.1848704990984786,0.2661807513530527,0.41997625904631597,0.36740257779191493,0.656666237848181,0.6823194718260577
313,0.5343395813905756,0.49839546935824885,0.20566004250844655,0.2837546128224422,0.40435797825685915,0.4241853383235691,0.67539103245317,0.7185882236524077
314,0.5750601999822355,0.5199838721713366,0.2899389707284554,0.21047372632353775,0.3908647480983637,0.4042214006669825,0.6710186594974207,0.6464982525602675
315,0.5668221024297053,0.5099649886965187,0.25299968043843185,0.22637511120146767,0.4337037232718171,0.3818016394863723,0.6895446058220661,0.6914470339191401
316,0.4751237233133534,0.47106011612835247,0.29131421235867916,0.23330665765069203,0.46494410879163756,0.3867397718425738,0.6879383612170461,0.6753558900527671
317,0.4955763957632582,0.5076485367221898,0.2553612731904242,0.2788627243598626,0.42135903909695827,0.4280555862314624,0.6871281129111941,0.6888054774889139
318,0.5521773843578512,0.5170548925927106,0.2350021994484733,0.20918839499973976,0.4375575858452862,0.3600805944351865,0.6646564443530834,0.66114911359351
319,0.5561222370593459,0.5060199094627088,0.3084833404272787,0.23423791798968235,0.3882578058760497,0.3972265129902785,0.7112683930205124,0.693164792360206
320,0.5618888524923151,0.4739782340457043,0.2300397871916828,0.23789219101475792,0.48161420740687866,0.4382262745933348,0.7074100681338387,0.6786396044272094
321,0.5384707622420342,0.5539583450868852,0.3169867277501072,0.23544820787019194,0.41437988558427225,0.4632893799783309,0.6992846923368218,0.6724394842822036
322,0.561403695729761,0.49624999144961773,0.251887945276599,0.1887084078958917,0.4562087316542872,0.40394115819448856,0.6711020044113234,0.670253225623897
323,0.5860542618595717,0.5392823932083971,0.29113907276933165,0.23008773114718664,0.44108201006160086,0.41952822357090264,0.7007756608437004,0.6727258820486036
324,0.5394671740701803,0.5274056852880719,0.22924248485694596,0.2596537653985807,0.43730838070163686,0.45074837346114555,0.6723731484843445,0.6868520794011465
