,"q (low T, from s_i and s_j)","q (medium T, from s_i and s_j)"
1410,0.6359568410329299,0.5467682790248886
1411,0.6330010017723268,0.5836011368994307
1412,0.6371245093204424,0.5518536585480167
1413,0.6406788808636323,0.524835964422438
1414,0.641235785010278,0.5402211474469268
1415,0.6497449405518776,0.5141579770111884
1416,0.6401690970175042,0.579848930370197
1417,0.6358425447967787,0.5638241374273298
1418,0.6359446060275535,0.5290612816370326
1419,0.6434944991387218,0.5899417324526075
1420,0.6378648812840924,0.5240028276131842
1421,0.6346708627698283,0.5331429070426728
1422,0.6323952617282451,0.5331646844907868
1423,0.6374775049992937,0.5039918947125106
1424,0.6368215787593554,0.5119090163378435
1425,0.6426606818247439,0.550255443251169
1426,0.6396882856954703,0.5110183594333563
1427,0.6331887628933918,0.5139819067356729
1428,0.6415667643512601,0.5921937991088406
1429,0.6356084344209963,0.5218594506114254
1430,0.63574559310401,0.5605162681892706
1431,0.6411679197404053,0.5216997596313334
1432,0.6419917515208133,0.5460179258762355
1433,0.6330451441457803,0.5129176951971961
1434,0.6352346340995808,0.5634400819968977
1435,0.6398632202305377,0.5174894004097699
1436,0.6354509519354322,0.5364539212070092
1437,0.6397292231413402,0.5469984207638097
1438,0.638272888839517,0.5927555344778571
1439,0.639331512545527,0.4621658302730379
1440,0.6373232027817349,0.5402157617429677
1441,0.6391854849054339,0.5091131328603796
1442,0.6401068780564497,0.5458730796555652
1443,0.6458727466973885,0.5348549044563008
1444,0.6207832936355193,0.5487864838782482
1445,0.6176244352868007,0.509452132643746
1446,0.6154356400608638,0.5455985878211758
1447,0.6180072777681533,0.5321630336305327
1448,0.6171969436910769,0.4757728954660298
1449,0.618346114716167,0.5054228116644897
1450,0.6200531093209428,0.5199548774519972
1451,0.6179545068827538,0.4837285734628673
1452,0.6194397088200632,0.4632136599805684
1453,0.617340442531409,0.5229507623760624
1454,0.613636963419943,0.5555786770839581
1455,0.6219381037585775,0.5023562781087111
1456,0.6208870042222244,0.5407311575246527
1457,0.6246708685237794,0.4878391611777101
1458,0.6259149168469572,0.5179352907203433
1459,0.6300990231779191,0.48872694024977603
1460,0.6250070056343366,0.5232840772871191
1461,0.6256721116693361,0.5292245708545186
1462,0.624542875234317,0.5111000890499909
1463,0.6342685713178341,0.5831597359489692
1464,0.6255066895760499,0.46703764157476063
1465,0.6271510118485164,0.5231874402253357
1466,0.6255447102073103,0.5182681012810554
1467,0.622731802976403,0.48001223988652425
1468,0.6266893351949798,0.49241903376163476
1469,0.6266529141349888,0.5059265265358992
1470,0.6284220414597259,0.5069669169175111
1471,0.6205578951417995,0.5321786774835205
1472,0.6221883761973526,0.4761423917194534
1473,0.6282484643693912,0.47632370252355516
1474,0.6273920766827666,0.5432070296434947
1475,0.6308310463213053,0.5001408702887667
1476,0.6261377841399399,0.5565121931314342
1477,0.6281182655302964,0.5021344574766816
1478,0.6321979893063453,0.5164549964132245
1479,0.637945672493603,0.5222944581554834
1480,0.6342029312227297,0.5227418364947272
1481,0.6366327946083783,0.5788782597122315
1482,0.6376100423745386,0.5080478584927397
1483,0.6332536337282751,0.46999968155172583
1484,0.6349103455951899,0.5242980010013396
1485,0.6399889867713177,0.4795090232764103
1486,0.6347671553067432,0.4979156905317036
1487,0.6319004084065776,0.5611009448532245
1488,0.6361316920497482,0.5507632307147138
1489,0.6383036371278222,0.5016457526967095
1490,0.6389970666960855,0.5017852479943795
1491,0.6476900396823231,0.528632763639348
1492,0.6375810563076655,0.5311187373948014
1493,0.6342853500126386,0.5464840452917914
1494,0.6342033282035232,0.5326075080436593
1495,0.6422878300423532,0.569662847922288
1496,0.6357044144283671,0.4676792579037825
1497,0.6341458765589213,0.5430659221901448
1498,0.6308075214547352,0.5237166335887137
1499,0.6372830333553914,0.5174787835770243
1500,0.6344400341523188,0.496634861369733
1501,0.6411663334798626,0.4930927805918098
1502,0.6380290542745168,0.48344789992328413
1503,0.6322464158002113,0.49391702944370924
1504,0.6394581487602806,0.5170344845694058
1505,0.6336510495384087,0.4841436895952306
1506,0.6346484903652524,0.5379855571288759
1507,0.6393193986271016,0.5564197748385569
1508,0.6412191758782334,0.5128578097777097
1509,0.6316332819559114,0.4684293280762126
1510,0.6342312948218494,0.5009243877367928
1511,0.639465770167961,0.5101404835256158
1512,0.6337669114475071,0.5043876506279192
1513,0.6390031010396989,0.5073089599877079
1514,0.6361324508599445,0.5574451144348678
1515,0.6377687443008906,0.48009398467389713
1516,0.6363602332437039,0.5019106562574215
1517,0.6378563151937787,0.5221899475957873
1518,0.6378826933975823,0.48463563217808187
1519,0.6443315849313348,0.5108201007488521
1520,0.6217516977117948,0.5905911560429374
1521,0.6170257534508602,0.5469469588205464
1522,0.6166685632106597,0.5748279634726456
1523,0.6182254875992514,0.5201348381200483
1524,0.6172516298623218,0.6047527611260081
1525,0.6175661649577914,0.5351894990187661
1526,0.6216938820576181,0.5717404295351425
1527,0.618070871893467,0.5266225181582673
1528,0.6192054954584396,0.5118263001700071
1529,0.6179607057094778,0.5813373477966339
1530,0.6141811812657112,0.601214174396662
1531,0.6231194872439949,0.5563745953511328
1532,0.6218611241527258,0.5565139122149154
1533,0.6253435997768402,0.5492313522053787
1534,0.627848772601578,0.5345975509369393
1535,0.6324302177798682,0.5355453130562661
1536,0.6265110212089442,0.5387890622016681
1537,0.6259855802351474,0.5444022195966197
1538,0.6237323537798746,0.5820569064002098
1539,0.6300217360198218,0.5595038179360977
1540,0.628812350651568,0.5475280750258177
1541,0.6264302232988249,0.5533477728084529
1542,0.6246634203817168,0.5528863032263126
1543,0.6224593738164956,0.5295266926878383
1544,0.6269907158095434,0.5598339396185021
1545,0.626106655687401,0.5405403084911536
1546,0.628245772680287,0.5226224019635439
1547,0.6213288416481882,0.5365768670063653
1548,0.6225519753970068,0.5499043665318992
1549,0.6288340974541669,0.5480120065120156
1550,0.6283924053025907,0.5219198627216212
1551,0.6297966982072591,0.5290393111364637
1552,0.6269049907086269,0.5319055629741306
1553,0.6289611108578159,0.48365783672358403
1554,0.6327469089579632,0.5517831445312706
1555,0.6399663735576093,0.5495817496735378
1556,0.635510965225359,0.5446317433424426
1557,0.6384605304029235,0.5989648050916088
1558,0.6386234980581499,0.5591993437325483
1559,0.6338252914017529,0.5766978890602112
1560,0.6362655974169031,0.5202920044493333
1561,0.6423525210831277,0.5084038642080921
1562,0.6356894797313435,0.5391831007238326
1563,0.6341743819794687,0.5502792303321247
1564,0.6373842917179139,0.5602222197858973
1565,0.6400962736829633,0.5868756495126637
1566,0.6412203230916889,0.5395669645156821
1567,0.6500115673252816,0.5451452600969654
1568,0.6392756012250546,0.5380633773474628
1569,0.6360376448025107,0.5420156605543802
1570,0.6352677833692081,0.5487856961650485
1571,0.6441890302251457,0.5328316555254509
1572,0.6370907142328404,0.5507359273074851
1573,0.6355489706584132,0.548769240254928
1574,0.6325318305603441,0.5661649088225141
1575,0.6388153701452611,0.5170183049127359
1576,0.6363773660755054,0.4754672673064527
1577,0.6425862434360967,0.5737818155419848
1578,0.6395227415557435,0.5355727825454126
1579,0.6332863159250501,0.5265849206336357
1580,0.6415509928913414,0.5303539855750172
1581,0.635031811387411,0.5125243422168271
1582,0.6351169251389001,0.5578361272331473
1583,0.641099909076818,0.4996796939792759
1584,0.6421732150737008,0.5194730051488338
1585,0.6329826403137675,0.5412593885835231
1586,0.6350507514260415,0.5524239776194455
1587,0.6398686460870483,0.5364768310607824
1588,0.635481796716818,0.5199946387128057
1589,0.6401859353249708,0.5037168221820695
1590,0.6373620186729573,0.5796623020639591
1591,0.6397115594154793,0.5117209932961566
1592,0.6373425015984834,0.5169918750993393
1593,0.6393994479324024,0.5168245841887242
1594,0.6400812141319409,0.5310506207375446
1595,0.6463393810638199,0.5529430284488078
1596,0.621293568393141,0.4825482636051921
1597,0.6179421437544994,0.513516041114077
1598,0.6159232241171939,0.5762843823700867
1599,0.6180567403735311,0.5313403868594169
1600,0.6178210833471116,0.5644014746055342
1601,0.6190681083974305,0.5654616626104824
1602,0.6213042311403463,0.5481734346160132
1603,0.6178628487667932,0.5174908576774249
1604,0.6191875556610407,0.4807969803741196
1605,0.6169506364744858,0.5229175697412651
1606,0.6139969749066106,0.5830113244365086
1607,0.6216969769030403,0.5774292046896853
1608,0.6200851227385066,0.5712680472387004
1609,0.6249391342444532,0.5183976504716918
1610,0.6265376878310389,0.504998187017042
1611,0.6302754881991509,0.527245137491329
1612,0.6244840987425243,0.5828442287431098
1613,0.6249390004579041,0.5089217147772338
1614,0.6238106210343698,0.548009938642856
1615,0.6300389658775745,0.5634388759037604
1616,0.6250720954875829,0.5020201257573929
1617,0.6299910162981985,0.4367748967237612
1618,0.623954069067444,0.5781352196961911
1619,0.6230418863703034,0.503856458592409
1620,0.626941102235369,0.5050856508725884
1621,0.6263665890376019,0.5759811752629252
1622,0.6275317773962075,0.5159820049322286
1623,0.621262957929781,0.5414928145719085
1624,0.6222423590121617,0.59024432623634
1625,0.6277424345110765,0.5692350231138659
1626,0.6277457717110687,0.5974077250349152
1627,0.6305195356108457,0.574136377965074
1628,0.6268911971761044,0.5270360333622645
1629,0.6281436259840697,0.5176229848209102
1630,0.6321412199748904,0.5139842357828383
1631,0.6383490084293976,0.5687222752335692
1632,0.6346551784567327,0.5402256182212186
1633,0.6370550348372682,0.5540676679689839
1634,0.6376827015547158,0.5279468885751417
1635,0.6334618927346761,0.5556926041381883
1636,0.6351811075607698,0.5373711392237894
1637,0.6406822493883488,0.5117909617668197
1638,0.6346313921763141,0.5542935608500791
1639,0.6321364139173922,0.5505922198768494
1640,0.6366714124826791,0.5165326647276542
1641,0.6395930158273526,0.5340400666656786
1642,0.6397888839695709,0.49015879388442535
1643,0.6485452619574562,0.5756228273651413
1644,0.6383133517086474,0.47725140655007725
1645,0.6343729435659092,0.5286167197885254
1646,0.6340206359045537,0.5036708798223489
1647,0.6426353035416994,0.5579133968466801
1648,0.6362651749774544,0.5164867554666553
1649,0.6345630270673019,0.5867994643840287
1650,0.6317345977326004,0.5520857859745611
1651,0.6376472091165541,0.5821687767269204
1652,0.6355180481809796,0.5267475809564828
1653,0.6410921678173973,0.5567903988574873
1654,0.6384958556678522,0.510807854148229
1655,0.6320246302104239,0.5366164253256424
1656,0.6408504811572403,0.5731781171267158
1657,0.6344613977563658,0.5026918637024449
1658,0.634893260697674,0.5646289148453227
1659,0.6399563053509864,0.4429970598706964
1660,0.6414654515217255,0.5084681248955389
1661,0.6317964496732263,0.4597001824726635
1662,0.6337778621628504,0.4672163118362052
1663,0.6386459889185575,0.49028133123063683
1664,0.6345589040200355,0.49408912693364393
1665,0.6390838008279849,0.5396425651566472
1666,0.6380024994221744,0.5162546115614242
1667,0.6394438729348363,0.503240902080453
1668,0.6366359144777458,0.5324363677834208
1669,0.6394612309627302,0.5125629624998009
1670,0.6395719776002011,0.48704335790345205
1671,0.6451860302026429,0.545780219642812
1672,0.6215132925394086,0.5509806396903194
1673,0.6176933126826384,0.6129605320191144
1674,0.6159944059396596,0.5795791798277854
1675,0.6187584869146421,0.5923003106933744
1676,0.6180441969047902,0.5805225147311509
1677,0.6186260186705898,0.5714565139833275
1678,0.621415629251951,0.6067886178117727
1679,0.6180418950068867,0.5306923745949018
1680,0.6197858331744405,0.5248409159078931
1681,0.6175614533121413,0.5687328854195112
1682,0.6143910596934725,0.5570998998434014
1683,0.6230116409129419,0.6012458403607919
1684,0.620820419614109,0.5557298055727072
1685,0.6250446811985158,0.6082140980754491
1686,0.6280074575400503,0.6065179900184959
1687,0.6312093574748618,0.5595434048899289
1688,0.6251852426503368,0.5580860204796253
1689,0.6257748292887257,0.5868656030097831
1690,0.6248538597824691,0.5535701464110154
1691,0.6305505262546379,0.5362068609560221
1692,0.6252532872035156,0.4941414796825815
1693,0.6271309146586529,0.5774677001838583
1694,0.6288140998976484,0.5681683081990239
1695,0.6232287441413035,0.5571285454626963
1696,0.6270325822771551,0.5417415290497464
1697,0.6263098433478402,0.5440980598573141
1698,0.6281032282145795,0.5405456461461543
1699,0.6207618083628652,0.5642466735749011
1700,0.6220465035931094,0.5257614544064969
1701,0.6274871631528706,0.522049547756316
1702,0.6273269955771896,0.5628320319481218
1703,0.6302793675140798,0.564848158990081
1704,0.6264187577860297,0.6065166885967915
1705,0.6277070490104569,0.5483948198816588
1706,0.631777156762404,0.5486352077704078
1707,0.6376465193242572,0.5725606356803359
1708,0.6342608999340241,0.5285930440631903
1709,0.6364983496931302,0.5645397724748538
1710,0.6377819277340568,0.5611204577587171
1711,0.6329032660025488,0.4927526512600731
1712,0.6342436264280761,0.5578459794779458
1713,0.6393769962176581,0.5342350011386265
1714,0.634467916485697,0.5763444556175976
1715,0.6310084034111784,0.5722869109147427
1716,0.635655563722016,0.544101111435003
1717,0.6376913307765809,0.5787863226298626
1718,0.6387254019030134,0.6049937579705085
1719,0.6478929936486088,0.5230381038091346
1720,0.6369739210404677,0.5500391580863628
1721,0.6337744881067903,0.5886642194513578
1722,0.6329400089159586,0.5760002865690745
1723,0.642396742973333,0.5725515445598695
1724,0.6355753638860141,0.5770028545393528
1725,0.6330578420428735,0.5693277526652477
1726,0.6303850833389711,0.5394522629936055
1727,0.6362424504791074,0.5051025815414176
1728,0.6341481374563395,0.5608331110929636
1729,0.6396467296343564,0.6527091720753303
1730,0.6371478193834537,0.5844263666832372
1731,0.6317110604631305,0.5321100150613481
1732,0.6394726117992096,0.5903156601766301
1733,0.6336367160151537,0.5160138692053573
1734,0.633909424549197,0.557469346453327
1735,0.6389133268096665,0.5042092201903003
1736,0.6407244372231184,0.5870250727435815
1737,0.631182693013498,0.5791503042590754
1738,0.6338362679883108,0.5732499526202214
1739,0.6390947945504073,0.5576991950601723
1740,0.6340652342225445,0.5517232152679692
1741,0.6385797717462234,0.5601432154868884
1742,0.6371226696832857,0.5274957698880173
1743,0.6375280781654893,0.5335205023775911
1744,0.6355440763456046,0.5045970066792324
1745,0.6374707538633096,0.5338741252625838
1746,0.638084014842598,0.5558657756642417
1747,0.6435033074388581,0.5683282784291441
1748,0.6243331248016243,0.5590576670352908
1749,0.6218238193772468,0.5773750266545388
1750,0.6196352310394462,0.5274150748649736
1751,0.6222489202503004,0.5313046275721371
1752,0.6220767828934464,0.5405026684858559
1753,0.6226317726327533,0.5853618689357395
1754,0.6249390110661845,0.5437602924887863
1755,0.6219357044612835,0.5221814205269915
1756,0.6229794688245306,0.5142630358296648
1757,0.6207887409173299,0.5736218560776027
1758,0.6180306020816856,0.6086429862063011
1759,0.6256729769117284,0.5434189134014817
1760,0.6248485431646033,0.5825038006210704
1761,0.6288222297918161,0.5354186171984184
1762,0.6300540747575037,0.575577439825236
1763,0.6345010476794629,0.5426946114515918
1764,0.6276683705734603,0.5227151879222313
1765,0.6279811866458596,0.5647179731206349
1766,0.6273823466980485,0.5913793630073824
1767,0.6336942688567837,0.5464665246309711
1768,0.6287630769778658,0.48666949819848143
1769,0.629735131446946,0.5359322914418639
1770,0.6272249332758405,0.5677916606919196
1771,0.6290108648450699,0.5289125329843885
1772,0.6314205249891575,0.5284409227824619
1773,0.6298938699122283,0.5365252071906395
1774,0.6313398741481585,0.47575154310552237
1775,0.6237890618763878,0.592413985998401
1776,0.625258510049675,0.5205918304272457
1777,0.6308717883138842,0.5004174308695887
1778,0.6305525005608401,0.5265348586618546
1779,0.6329264222226582,0.5752990480814928
1780,0.6300058608827113,0.5962620964170162
1781,0.6303292608520075,0.501210221652729
1782,0.6348440519249471,0.5100496748938089
1783,0.6411019509184437,0.5188105531105892
1784,0.6369434565216541,0.5524994531462825
1785,0.6399074442934624,0.5372679283642342
1786,0.6404086629308765,0.5412460624661841
1787,0.6363557472285069,0.5200608659248938
1788,0.6386087130093002,0.5589287278523761
1789,0.6431995661192779,0.5356652484872103
1790,0.6373808624646571,0.5493848336265563
1791,0.6351851318325643,0.6128896327680385
1792,0.6394616472688338,0.5600998328467865
1793,0.64114632515523,0.5822727811007761
1794,0.6423657545543938,0.5893676674390312
1795,0.6511374362961913,0.510820410484292
1796,0.6413938257275063,0.5279463850634424
1797,0.6368182969191172,0.5257393855507819
1798,0.6363663245128582,0.5489772578808998
1799,0.645721176368229,0.5716405384257693
1800,0.639123167443533,0.529174957575107
1801,0.6366207907167707,0.5674880279003977
1802,0.6342986774234285,0.5730181800704097
1803,0.6397197795011088,0.5219253257470081
1804,0.6381615938814044,0.5415463726239735
1805,0.6438511422122907,0.5717718978740373
1806,0.6406386879699899,0.5789217593116222
1807,0.6348458882889678,0.5287147382558716
1808,0.6428148457660346,0.5315428235150892
1809,0.6367440307186601,0.4525423673262636
1810,0.6373402265483327,0.5377121109898717
1811,0.6421260283263462,0.5197562640862748
1812,0.6445701013747736,0.580934854249839
1813,0.6338957162148462,0.57082755840145
1814,0.6369157629196945,0.5457609244930787
1815,0.6417146730197655,0.6055777457676834
1816,0.6371207824744611,0.5259577361634664
1817,0.6421012205706973,0.5068751502663216
1818,0.6409204122800916,0.5585523560811686
1819,0.6422112562776875,0.5201695789224355
1820,0.6402457059755765,0.5023972802347285
1821,0.6427620609967598,0.4962604910982709
1822,0.6430908670201257,0.5048215398683679
1823,0.6487494741990348,0.5218471499242634
1824,0.617419730348036,0.4906032020676489
1825,0.6145919027465478,0.4794413365695853
1826,0.6123938944281052,0.49989686018545987
1827,0.6145588209080355,0.47745341958223275
1828,0.6139443156609814,0.48916724727020644
1829,0.6147824035559101,0.5224171840525254
1830,0.6173217771555868,0.48092561840559556
1831,0.6145538591989623,0.514711474342632
1832,0.6164956416629572,0.5023674835672768
1833,0.6135906234094088,0.5242203707929494
1834,0.6112360042745196,0.5355025415653036
1835,0.6188960856695427,0.4737800654000728
1836,0.6179857244381702,0.5035826793140519
1837,0.6220129646644144,0.5137036894812091
1838,0.6226933017135122,0.5349098418064886
1839,0.6280662588276265,0.46150724371821966
1840,0.622559198089277,0.5178372587161133
1841,0.622894813124226,0.543003227322462
1842,0.6222703667012032,0.47932418010371874
1843,0.6285235315275761,0.4816607666966426
1844,0.624047244486949,0.5095375685810946
1845,0.6247020727669587,0.496975484063823
1846,0.6229962105537789,0.5502304561736494
1847,0.6219245163037856,0.49177806954090153
1848,0.6289063046203034,0.4927733955537587
1849,0.625156509731342,0.4299590020932719
1850,0.6259450185327229,0.5115985948383348
1851,0.6177735625330236,0.5410577321174267
1852,0.6197745910943879,0.42961067090272725
1853,0.6252503743928169,0.5311142646457501
1854,0.6261488505145575,0.5076179813578464
1855,0.6280719375304521,0.5020487709750058
1856,0.6248785447161247,0.537715345706297
1857,0.6258919906681607,0.5452220883378006
1858,0.6293490856485241,0.5366705635838311
1859,0.6361403023489917,0.502581193047562
1860,0.6334738576908461,0.5335646089559493
1861,0.6352007337074099,0.5149869202178523
1862,0.6352783476584927,0.5034297111640177
1863,0.6312542600277415,0.47739915362369123
1864,0.6330707433656407,0.44070252047185043
1865,0.6385159544636533,0.5618630585477395
1866,0.632646205203755,0.49767170125139
1867,0.6301251680896602,0.5354058469906599
1868,0.6350386154331623,0.4774137864712719
1869,0.6368001950411949,0.5133601895722056
1870,0.6375435835656653,0.5231217295260543
1871,0.6459209384397815,0.4601064860555676
1872,0.6355860053240177,0.5286208958493334
1873,0.6323547917795818,0.4801085622574251
1874,0.63193396265456,0.4909288971600883
1875,0.6408756455343673,0.5412917402884749
1876,0.6340159580130196,0.5298999140027745
1877,0.6320390957675801,0.5438329020194657
1878,0.6297047814742373,0.5117409443041039
1879,0.6354794035860895,0.4424321267344732
1880,0.6325819981115256,0.5136686062184382
1881,0.6389141024352104,0.45686027368864324
1882,0.6361172207577788,0.528360161843947
1883,0.6301140017666731,0.4923379372597581
1884,0.638773178029434,0.49358362998831934
1885,0.6316604908506527,0.42476831403943954
1886,0.632560584317378,0.5095905805359208
1887,0.6379235844964325,0.49241212914293925
1888,0.6397595057046491,0.5333621168111481
1889,0.6298948847431293,0.44403756550230616
1890,0.6322936165894004,0.48130473975712107
1891,0.6378548124916414,0.562906148894487
1892,0.6336215885731669,0.4536526501095266
1893,0.6374849763907432,0.4873744707377902
1894,0.6362200013021374,0.4848361808371643
1895,0.6354247548937745,0.5111481387606605
1896,0.6344671711848259,0.5528634164878246
1897,0.6371810872240871,0.49461485874084427
1898,0.6373383087569121,0.4752136331781173
1899,0.6433341206126382,0.5251270779473188
1900,0.6206484454651555,0.5615796894946853
1901,0.6177442258731181,0.5575759788631697
1902,0.6158559533747945,0.5364918975353216
1903,0.6177399760361255,0.5375384501458934
1904,0.6169758050580129,0.5740810911916938
1905,0.6177430745227072,0.5803842717455786
1906,0.6207640825290865,0.5624217032633396
1907,0.6173403566985812,0.5691085574352145
1908,0.6185456281248355,0.5122462403296922
1909,0.616214219701221,0.5759584090798713
1910,0.6139389091123514,0.5943461832535517
1911,0.621329504159031,0.5538253364880366
1912,0.6202185441853795,0.5987001361679081
1913,0.6243491688829568,0.5580539450766526
1914,0.6265780195573338,0.5424605688881606
1915,0.6309188327342918,0.5704740755943518
1916,0.6255814967634459,0.5361566037940618
1917,0.625336756207399,0.5927523443204847
1918,0.624341556875312,0.5511655145894805
1919,0.6304119300374829,0.5671033456573913
1920,0.6244277577764492,0.5234712989062013
1921,0.6264969411401087,0.5051755343082623
1922,0.6243911510931708,0.6041497275943098
1923,0.6233979121115654,0.5354425774548554
1924,0.6266641166052414,0.5332051934393267
1925,0.6303693926628182,0.5411111304951551
1926,0.6277602934332905,0.5286307464631391
1927,0.6202890829869493,0.558839466210396
1928,0.6223186689785289,0.5568326511111651
1929,0.6271594062201901,0.566195219061912
1930,0.6267776756788186,0.5985037908829061
1931,0.6289826613612143,0.5566065888604557
1932,0.6263362745106583,0.5389256296248238
1933,0.6276363096600363,0.4904432275756796
1934,0.6312321929601196,0.5801696272878504
1935,0.6373856913812256,0.5243897828112166
1936,0.634155681475716,0.5834028051876695
1937,0.63601171819842,0.5571228266820081
1938,0.6368653326445155,0.5752772515105994
1939,0.6333360529009152,0.5605628923053341
1940,0.6348555595575592,0.5943796702336629
1941,0.6397489787635364,0.5217389242732283
1942,0.6338181695654104,0.5716187385056521
1943,0.63184919272854,0.5961403529605653
1944,0.635515090024287,0.5645675532156497
1945,0.6386055603387738,0.5833925987726304
1946,0.6390950956950112,0.5048784702414619
1947,0.6467713684746154,0.5264237415935062
1948,0.6370329684994729,0.5133039632859716
1949,0.6341833805891358,0.6013594134751741
1950,0.6335583689089895,0.5683409503043454
1951,0.64218138465222,0.5804088067947265
1952,0.6356643350916915,0.5579934909380515
1953,0.633266683636264,0.5824806981122769
1954,0.6313300389067971,0.5740554991558933
1955,0.6361874801129157,0.5750350528388912
1956,0.6340918579170366,0.5165921088882708
1957,0.6396712212588407,0.5967567959263742
1958,0.6374691631021832,0.5807369791312302
1959,0.6313672410165413,0.5671352299979194
1960,0.639652462391873,0.5300096738060089
1961,0.6326977773339086,0.5042576911029713
1962,0.6340694582811305,0.5733939254169415
1963,0.6389321475898242,0.5025427027506483
1964,0.6412609901641934,0.5888422044466614
1965,0.6309937927398304,0.5424195633043662
1966,0.6328498097795933,0.5899767453684114
1967,0.639449915948884,0.5553364817482712
1968,0.6338375437313409,0.4767938501175777
1969,0.6392704460572646,0.564712486342052
1970,0.6372906029165288,0.5127184093226855
1971,0.6377810632313512,0.504372672802492
1972,0.6369709626462484,0.5612993522684474
1973,0.6398824925507562,0.507304224460885
1974,0.6395982897954317,0.5285242357613564
1975,0.6461382256198354,0.5875650705714548
1976,0.6209671266232438,0.597689915061646
1977,0.6183701401373233,0.5403495630390251
1978,0.6158025485108304,0.5412563436716002
1979,0.6181210953614515,0.5379437731411135
1980,0.6181563055544702,0.554936055236986
1981,0.6184553102800217,0.5487318778261974
1982,0.621891912696159,0.5849629852272528
1983,0.6185759363764023,0.4943500286103689
1984,0.6195781914489681,0.5327907502438196
1985,0.6173109352070572,0.595853907160564
1986,0.6146877587112474,0.5677166389872705
1987,0.6229964381308761,0.5377820590527604
1988,0.6215344045266773,0.5428575964978739
1989,0.6256700381247842,0.5428768733380758
1990,0.6276058781691459,0.5138307984846338
1991,0.6316897669457394,0.4980935749429728
1992,0.6253606177935364,0.4847910030755278
1993,0.6258843683609391,0.6016017442061847
1994,0.6247354744498745,0.503321538088773
1995,0.6307598733505508,0.5137788905464958
1996,0.6262262690945378,0.5085322884496257
1997,0.6272129610882277,0.5091160471825019
1998,0.6249730333016991,0.524822787527695
1999,0.6239413714374731,0.5557891225542472
2000,0.6275970690647074,0.5894304207245167
2001,0.6270401935156777,0.5631552004339571
2002,0.6325018070746788,0.5101888648830502
2003,0.620859495084134,0.5025010123029662
2004,0.6229734683729307,0.513407016987595
2005,0.6275744791347486,0.4947051801336573
2006,0.6274647150632519,0.540785041207268
2007,0.6295782427571633,0.5049039735439342
2008,0.6270562084932526,0.5137099477604131
2009,0.6283134086992543,0.4871747899071828
2010,0.6325964950681788,0.5259681781099218
2011,0.6378827675862659,0.5086134211676402
2012,0.6352456919361803,0.471431005946701
2013,0.6368505664946514,0.5313176151950133
2014,0.6375193554012614,0.4724399404566842
2015,0.632981883349901,0.49120891078907924
2016,0.6348554197363123,0.5166878136807272
2017,0.6402760164488203,0.4727993684960761
2018,0.6348861366046187,0.5415303309739169
2019,0.6317603359630816,0.5084965653266553
2020,0.6361459482386919,0.5041363340171617
2021,0.637860728708881,0.5405884876969799
2022,0.6392984813223307,0.5039148944595633
2023,0.647682099038488,0.48873200013437373
2024,0.63818930328436,0.5393987944187116
2025,0.6344528477540644,0.5375213988195642
2026,0.6332877932551745,0.5055506663684147
2027,0.641828733766267,0.5375403277196752
2028,0.635757275115109,0.4908746764457602
2029,0.6333492811216473,0.5327789724120802
2030,0.6306429568266146,0.531007189113666
2031,0.6370626289404474,0.483617862671354
2032,0.634336518559404,0.4754018353514172
2033,0.6407305090586689,0.586252819109081
2034,0.6378729641659381,0.5316892003834119
2035,0.632151841706333,0.5277038584722451
2036,0.6407319149160778,0.5986941384976215
2037,0.6331043012530629,0.44416813444245534
2038,0.6336357666886213,0.5553169227304302
2039,0.6394957409855533,0.4639842422788669
2040,0.6412504445433882,0.5204812088847073
2041,0.6315489942707226,0.5514009753201564
2042,0.6341146426762424,0.5633057655772511
2043,0.6392048206575859,0.5368226263432478
2044,0.6351878638978173,0.4847640043496592
2045,0.6403207335878277,0.49812762149668866
2046,0.6382960723189702,0.5250714444337105
2047,0.6383209924773725,0.45464906567029295
2048,0.6364316817598276,0.4709289984590522
2049,0.6396105270998257,0.4816464361217142
2050,0.6397083751893266,0.5080995259626986
2051,0.6458279677253912,0.4932749358472427
2052,0.6220947976116354,0.49249781399426706
2053,0.6200540544425769,0.5313532909724867
2054,0.6178587956313748,0.5337535537228615
2055,0.6198291899100171,0.5302974054730297
2056,0.6189431860687227,0.5290285668669623
2057,0.6199397992067727,0.56154841205872
2058,0.6232442021062938,0.5489355256669914
2059,0.6198306759695255,0.5003087575565844
2060,0.6216718727524981,0.5280205505641482
2061,0.6186765798338805,0.5415005921936358
2062,0.6161624995250827,0.5751910423101525
2063,0.6244804641407873,0.5447885808727044
2064,0.6235012540466695,0.586831641121228
2065,0.6271320345293836,0.5080737861169984
2066,0.6282639900642123,0.5141652908390465
2067,0.6325500788203946,0.49893973739859904
2068,0.6268178084454525,0.5636839868342288
2069,0.6278756604127049,0.5254994041210271
2070,0.6273363693062419,0.5591854721114293
2071,0.6328948520927696,0.5871409973321442
2072,0.6276562460471264,0.5130420944009398
2073,0.628135144578627,0.44993448007147596
2074,0.6270602282921486,0.597757222963474
2075,0.6249168315763315,0.49521642491143425
2076,0.6283441398034653,0.5001924917674863
2077,0.6273981641647198,0.538063521208967
2078,0.629689502286825,0.49224252672968993
2079,0.6253540703371628,0.5341477582523189
2080,0.6241074287877085,0.5367544513600553
