,"q (low T, from s_i)","q (low T, from s_j)","q (medium T, from s_i)","q (medium T, from s_j)"
719,0.9897926430665449,0.9706969436710201,0.5175563369280446,0.5909346603347091
720,0.9886083185743143,0.9696038550926467,0.5061306840507918,0.5211536715248161
721,0.9881311958665923,0.9701889621236024,0.5042328322914258,0.6133130295780198
722,0.9924728103292436,0.9698531126947062,0.517624224283364,0.5610640401431263
723,0.990043261419539,0.9673378936092998,0.4772242152870908,0.5653073307702026
724,0.9903027688571538,0.9672966025502691,0.5186489284984395,0.5677158659130908
725,0.9897654570185836,0.9694754337672447,0.4713783467018978,0.547962941206143
726,0.9920606916897282,0.9651161456215626,0.49804869785275785,0.5932368086847731
727,0.9902151569483272,0.9667134180179855,0.45791969704597213,0.518037798504749
728,0.9910562627935081,0.9686728561218748,0.5046109055018058,0.5684497031308989
729,0.9918407618464637,0.9674068941974654,0.4619096070885464,0.5484498727670907
730,0.9918192558485526,0.9672735891003872,0.48082232836842187,0.5869729295149839
731,0.9904696586433205,0.9638684702999494,0.46125210668921746,0.5874704433880652
732,0.9889907800713872,0.963681617359838,0.4618303446512172,0.5340970598094608
733,0.9891210347280375,0.9671960797709299,0.44310369999084703,0.5302554355023897
734,0.9903456695212555,0.9631788978326317,0.48522183508692174,0.5728525711913771
735,0.9909372959942876,0.9629928487883729,0.48456159381689734,0.5439550081164234
736,0.9908518476895848,0.9681822025922955,0.49749844047560254,0.5744454158230959
737,0.9885834689201839,0.9681465924326007,0.44612623372912313,0.5953240581251668
738,0.9882395791362892,0.9639535571559403,0.5268454794521447,0.5718851990504831
739,0.9901467172267959,0.9646033422661331,0.48334381660895626,0.5790874434186692
740,0.9890802780962821,0.9615761809701853,0.5059306918996378,0.5423221158324141
741,0.9904885697142868,0.965980290717975,0.5627772838411365,0.6058421850489615
742,0.9910560753038932,0.9635320068322085,0.5038937472049214,0.5175869060101587
743,0.9918616988418101,0.9661767159932313,0.45878491158511636,0.5541541976068327
744,0.9921641781810514,0.9673150346881709,0.5123930021599714,0.5601042150681881
745,0.989657207338603,0.9619723897427384,0.4898826301046343,0.5687934413937723
746,0.9912858796841612,0.9637666815369171,0.5051603476068242,0.5316702076989693
747,0.9911722777841522,0.9669803156922483,0.5126395997375424,0.6025039667364757
748,0.9906499869020183,0.9652736889729713,0.5133996706136237,0.6074682215502447
749,0.9908572876896684,0.9646612222475263,0.5136860942845622,0.6097913172181201
750,0.9919133060135831,0.9652141512839554,0.5209489338998645,0.5291583567637682
751,0.991396354846989,0.9642406215241104,0.5150824344328536,0.5740757946652887
752,0.9904799702540723,0.9656053885523543,0.5479160678211579,0.5606736333649343
753,0.9911026324254019,0.966718619548721,0.4626072954635352,0.5244087516014974
754,0.9896014967598958,0.9585184063811851,0.5256907159248748,0.5911273991216792
755,0.9903407814713384,0.9639447033886284,0.4926711975302264,0.45304319302173357
756,0.9908959626808638,0.9674257344079679,0.5522960563704091,0.5588178415053635
757,0.990093056301823,0.9626230881703939,0.5107561270954241,0.5352914245188513
758,0.9899531495189974,0.9640344024893531,0.5247732189600492,0.5778646348625643
759,0.9892642471556936,0.9684490609117482,0.5529902908715961,0.5566039516643088
760,0.9903938620544572,0.9645158873414742,0.537760509876225,0.5782014439528936
761,0.9897163255751444,0.9683540299290656,0.5605027959748207,0.543840591126689
762,0.9873135237719105,0.9587118791359367,0.49704105195581244,0.5175179319587282
763,0.9856385217958059,0.9532211274403427,0.5548231627327481,0.5245687990390907
764,0.9914808820342473,0.9484949261133411,0.45511705198742863,0.5802303713383424
765,0.9918397746078449,0.9482298110033733,0.470039314112908,0.5000751772160689
766,0.9911789989737201,0.9517831988164722,0.5226221251434495,0.5753993908048919
767,0.992471917862267,0.9453715994138591,0.523305634059249,0.5516679893483288
768,0.9912958655880525,0.9427069396409219,0.4940357756905533,0.5197333266804421
769,0.9903682806045653,0.9468860871465773,0.520171861932579,0.53070677144566
770,0.9899415746139506,0.9935129846563521,0.5610849747266132,0.5524257657880882
771,0.9896216129486987,0.9923703729108382,0.5487171108021065,0.581928054202029
772,0.9893052718980738,0.9883731466659702,0.548911962300121,0.5715882851674583
773,0.9898193950075804,0.9888960282770967,0.4937656792712368,0.5731574063209288
774,0.9886800692648504,0.9835594304223608,0.5655839323775574,0.5850832588072478
775,0.990252618234925,0.9811827409491011,0.519718289654732,0.5984100962103651
776,0.9907719375990114,0.9787640536243228,0.5605882186146364,0.558518439268339
777,0.98873550693411,0.9723516656270896,0.5645204215780849,0.5547064010614979
778,0.9895695590062389,0.9761165337612417,0.4964064836716866,0.5717020617695201
779,0.9915910255810372,0.9760544043379221,0.5080114688519157,0.5256104573278101
780,0.9910624417567764,0.9773054272157328,0.5785098881452365,0.6185831745591478
781,0.9899598418262505,0.974165827895099,0.524849526957877,0.5591683000692965
782,0.9874274031789555,0.9701192294375767,0.5631816232995427,0.5108075159445092
783,0.9890113905292638,0.972939776262151,0.5804940449303817,0.5495945495651834
784,0.9886330446704608,0.9741768415253396,0.485042555307637,0.5744113603937646
785,0.9897366590536143,0.9729713762697477,0.5286247441622502,0.5643234189994366
786,0.9902011250553454,0.9722051728205504,0.5502208863700125,0.5478945212285239
787,0.9913437252957837,0.971807544174456,0.5751775812688071,0.5857967575063535
788,0.9908280869612727,0.9706739481400568,0.5171388195283376,0.5804044212309796
789,0.99113445276574,0.9729958719505896,0.5716052229716154,0.5745281507741631
790,0.9900869091802327,0.9679509177195302,0.5476012040181547,0.5670303438231863
791,0.9910550358019469,0.9704419982257563,0.5750834676902298,0.563136850052211
792,0.9919061521951961,0.970622467031662,0.5106894501692179,0.525057490360668
793,0.9905453761749098,0.9722051611972611,0.5386889366490805,0.5777753131685963
794,0.9908196926548963,0.9708545037933649,0.5574284545095579,0.5983937598537565
795,0.9915209083168908,0.9684780426030694,0.5499459531256009,0.5891407983131296
796,0.9887115482491743,0.9682074143930558,0.5452736402671035,0.5172296963331647
797,0.9883242324445248,0.9711869573987222,0.4657573068354414,0.5435572441189399
798,0.9896763565457348,0.9681920259777295,0.4737265303401936,0.49079809451789186
799,0.9900650249446887,0.9674578432871911,0.5440875355956186,0.5904749616476136
800,0.9901427902138895,0.9727475227077252,0.5427817777983549,0.5869813098659857
801,0.9886215707158637,0.9710976765958437,0.5443469467466177,0.5768469203639742
802,0.990086583331417,0.9679151828563932,0.5294853321245374,0.5451089053252893
803,0.9912563971553668,0.9679262249703706,0.5521461256996649,0.6052051023950269
804,0.9891300898917252,0.96558283175376,0.5501605242709324,0.5652418273172778
805,0.9904362518210565,0.9713439614468325,0.5301136633684964,0.5371943999637502
806,0.9904007225791602,0.9681044430528888,0.5173207880505137,0.525909216336033
807,0.9906008749767224,0.9717857300673874,0.5194794500283453,0.6250986748940376
808,0.9912623240253366,0.9715664581438228,0.5570270368390794,0.5829982602231482
809,0.9921464277520856,0.9658789667178033,0.5239386945238653,0.5739285489831805
810,0.9904806376233226,0.9684252671268004,0.6110105276754348,0.5934189517995104
811,0.9916034008767786,0.9708812587191431,0.5229956932360945,0.5523312633244406
812,0.9893351676574235,0.9687421539085556,0.5058395667675953,0.5450477945248083
813,0.9907758676537752,0.9690095914149293,0.5386259055661603,0.5608830279043906
814,0.9895004428035986,0.9689785710051727,0.5676312183165522,0.5589851790310106
815,0.9909749218750218,0.9686048650277038,0.4955733434546688,0.5892750779496625
816,0.9909893230047851,0.9697457389915756,0.6058098430861008,0.5384205345684161
817,0.9896303518344054,0.9698211021533023,0.5837341810059692,0.5441793730641131
818,0.989961147468165,0.9635654563783006,0.5827193956687194,0.6108434464036957
819,0.9909134369258004,0.9678000412809694,0.47604867048161353,0.4890522140032319
820,0.9906006520604765,0.9702335435759418,0.5082243740937331,0.5586193755658551
821,0.9899277893900431,0.9671803847810462,0.5736063698422695,0.4818047611036131
822,0.9891463949452041,0.9682422224831749,0.5417286228585965,0.5721181385871988
823,0.9888497499941334,0.9725699737462948,0.5253132068287573,0.5341712886413313
824,0.9891774321905478,0.9695181211737,0.46821065288061614,0.5421422505397655
825,0.990180933534252,0.9729550779622397,0.5252957520182796,0.527329186023859
826,0.989203214529621,0.9633457131861737,0.49601880297977097,0.5165983714299097
827,0.9890482282510397,0.9579097617655992,0.5516342208184688,0.590769158044376
828,0.9913576066793475,0.9541347499742362,0.5228547737695026,0.5236075724653374
829,0.9914791536445355,0.9545204337843491,0.5049813440790991,0.5670587630823468
830,0.9896482189523497,0.9559460349416807,0.5491631354495481,0.5145170516980853
831,0.9908436582263248,0.9500856370589383,0.5225648972220366,0.5372838782558889
832,0.9913604897878036,0.9468271970537647,0.5786497611871461,0.577452307108988
833,0.9907178025810004,0.9504381898547634,0.530036734571185,0.5758848046719982
834,0.9887295477621696,0.9895383763427268,0.4945390735627296,0.5579556652289753
835,0.9884345134702135,0.9860822957993703,0.5283791523410898,0.526301261601996
836,0.9873700125294221,0.9875741884098193,0.5409155917988064,0.5504248798426802
837,0.9885526849557308,0.9818830416516803,0.5350254142974697,0.5718354746059153
838,0.9910832224562466,0.98033325209574,0.49261445670316717,0.5853019911381833
839,0.9909841487697251,0.9765819163516575,0.5389859713209647,0.6072519301764542
840,0.989613961484603,0.9702472532176079,0.5090029117768798,0.6053787513030129
841,0.9883367230565959,0.9746829270909041,0.5408412387847181,0.5500612763380843
842,0.9905791071075974,0.9732245687855376,0.46944694606024945,0.46590881016614527
843,0.9911831254097982,0.9742781483905071,0.5971081762189165,0.5957645437223058
844,0.9902369947825708,0.9721191751577846,0.5427203753536601,0.5362183615482031
845,0.9891857120847629,0.9686346245412918,0.5121222454791706,0.5708578513815847
846,0.9907801234409219,0.9704020887212841,0.513133390528314,0.5744048936631297
847,0.9886197260690022,0.9717517646112298,0.5171433739107155,0.5346231912566312
848,0.9902282233957634,0.9712859115456958,0.4338534483279067,0.5563089128929254
849,0.9904244819081459,0.9707105844815167,0.536392369946121,0.5239038542549471
850,0.9894886862603764,0.9709122299278529,0.5305249424897583,0.5701640910967917
851,0.9906028125879167,0.969152497483807,0.4699465914518953,0.5536138069205909
852,0.9892219611635835,0.9704139588526304,0.4646008461533515,0.5533135979651919
853,0.990396044616041,0.9661424103786498,0.4833123345653317,0.5647856723285244
854,0.9896652806484693,0.9682904732381606,0.500911313785633,0.5342180276486141
855,0.9902940584271148,0.9685371317612678,0.48347563848799885,0.5395741245586265
856,0.9914488412527783,0.9693435011203446,0.5040187111616535,0.5710380450114761
857,0.9904585538302186,0.9677799010306436,0.5434507306677816,0.5809963518786401
858,0.9904604993902775,0.9660066489065104,0.557265515977432,0.5454986946425587
859,0.9896062592021646,0.9648865860607466,0.5394881818337843,0.557062262129272
860,0.989623926890141,0.9681320248241965,0.5289458317721094,0.600017841795954
861,0.9907646015956274,0.9654488055706789,0.45928948627733723,0.5326334630959061
862,0.9914571097008605,0.9635667989750824,0.5253893204581527,0.5443290250337662
863,0.9892449107311937,0.9693304700233056,0.4981647018675098,0.5661824392417443
864,0.9869993412296837,0.9692088403962241,0.4758933121667796,0.5716273792957874
865,0.9882089291551038,0.9643457816002458,0.5576211115698319,0.5572585844571473
866,0.9877405642293126,0.9651870957885359,0.48282666292744814,0.5834283946892105
867,0.9890798028999556,0.9628359563740221,0.530729347597225,0.5029718888116621
868,0.9901487246590345,0.9674907744716507,0.5467401521367599,0.6044212638715282
869,0.989666007065777,0.966110553123052,0.507053003538959,0.5350516120499558
870,0.9907734523967102,0.9677318999734874,0.5057344516869932,0.5781164275415688
871,0.9923888019948385,0.9683987170212217,0.48778395875812813,0.577246375162614
872,0.9907692847322305,0.9622996757548259,0.49275945667880666,0.5476547827579032
873,0.9908434871944357,0.9646917451812362,0.5445375629172344,0.5442388665375791
874,0.989144504375691,0.9682056545152874,0.499969426225769,0.5721723540483233
875,0.9894428529005741,0.9657824134927315,0.5378484637387402,0.5950767825913925
876,0.9902148600028756,0.9668761279639445,0.5140825156948262,0.6019979968882766
877,0.9905888645872604,0.9660552904230133,0.5565757024179263,0.5723157937598808
878,0.9916415225018184,0.9663620969566372,0.5353378337468119,0.5415899300922589
879,0.9905875220845557,0.9665102117928794,0.5636410922035927,0.5279700049853164
880,0.9895005843067396,0.9671845156003278,0.5016414127522721,0.538663777351216
881,0.9902659175333444,0.9601047210718021,0.49872475091318125,0.5604443091660435
882,0.9886614178093396,0.9653783365227278,0.4632302707064263,0.5347839751453548
883,0.9897695494683435,0.9674016950259429,0.4739190133542514,0.6025245019393815
884,0.9913728446695992,0.9643332371632818,0.5317941930825846,0.5174820878474143
885,0.9924691534697474,0.9645608761874517,0.5010616314278048,0.5402285875560665
886,0.9880726920928403,0.9690758851441911,0.48928929707255653,0.496136411892825
887,0.9873258966785022,0.9672493297915542,0.5343324536327204,0.5269634847535126
888,0.9888921068399827,0.9705825850543497,0.5450754500176881,0.546069477892821
889,0.9871082459572199,0.9606420427025669,0.5732310302478882,0.5167595554455005
890,0.985653633316376,0.9553506535918767,0.5390559611439579,0.5423452197874085
891,0.989756861530599,0.9516663873473243,0.46217019406131565,0.5571810767122265
892,0.9894212904577225,0.952737069693854,0.46986000041849924,0.5217686091296584
893,0.9911748024949926,0.9551698567702083,0.5302140979831513,0.5212858118751943
894,0.9914437230409537,0.9482311359362058,0.5113296003549469,0.5564324990913998
895,0.9905146593523394,0.9457695628754279,0.48647324788662333,0.5526196978145212
896,0.9889659237759,0.9499689298131843,0.5319832031340657,0.5545580936525336
897,0.9900479153617384,0.9864467892550626,0.5273183117226775,0.5790839171543705
898,0.9863664745302394,0.9868456738012148,0.5332711824038164,0.5039734766208492
899,0.9865627774855537,0.9808744996333023,0.5479866811750768,0.5764702393771548
900,0.9882479316752188,0.9783279639849697,0.5365163780608462,0.6056521463494787
901,0.9909928714216212,0.9774223802692573,0.4974754267540014,0.5480651015924148
902,0.9879777544536769,0.9721220031449931,0.5250602765341891,0.5503482220615439
903,0.9887686138315682,0.9745603159676435,0.5056542184928836,0.5462157499198741
904,0.9897059146048083,0.9744513471796463,0.5485180037002703,0.5812534880564912
905,0.988251346675105,0.9744507987423233,0.565974706751116,0.5905711067259645
906,0.9880087652559909,0.9729382749264375,0.5331535217313681,0.5692849901512795
907,0.9848376638845608,0.9695788135235932,0.4904304086504315,0.5831125942173592
908,0.9854388031629606,0.9722138501663362,0.5255589666885366,0.5459940981643208
909,0.9874246735010249,0.9719769850860672,0.5286297473157832,0.5717093265456888
910,0.9877177885294585,0.9716899428457949,0.47669149221786306,0.5585494814530809
911,0.9901195793189012,0.9717862959169039,0.5245135210104759,0.5565129161847435
912,0.9900304916274375,0.9714676909102679,0.532863943846253,0.5695458032391642
913,0.9914808967332391,0.9699630520835131,0.5736688398409371,0.5623293847540163
914,0.9908832341223135,0.9710406034967961,0.5484134969786028,0.5837034187841788
915,0.9907000255618824,0.967404123186302,0.552518304989527,0.5392392614561113
916,0.9887418254291979,0.9689184526149396,0.5056457621123157,0.5157178409012133
917,0.9899016258950569,0.970612388570766,0.5102420145487833,0.5458513185260502
918,0.9910196871519136,0.973641608728163,0.551617317184323,0.5503036991684036
919,0.988881578869806,0.9711615419591512,0.471674663975959,0.5579501258906966
920,0.9899666478531953,0.969283689232709,0.5219890763358108,0.5574820417675344
921,0.9892126769681576,0.9692590795115249,0.48646019652698824,0.5119315181741675
922,0.9861761599611603,0.9726534146893097,0.45768338750348736,0.4865639177537538
923,0.9897590728752562,0.9694142308955261,0.5052598436059248,0.5288013585011176
924,0.9898318819558324,0.969188930515814,0.5402939256949928,0.563286461896512
925,0.988257993011533,0.9735093922042056,0.5385656269123066,0.5669052703310802
926,0.9904561023381439,0.9722506168986276,0.46934105117806746,0.5607660036161843
927,0.9884636750215404,0.9702799259809471,0.5455950029349986,0.5401155275287731
928,0.989506445202054,0.9692227033073483,0.5755966560931971,0.592692283039774
929,0.9891945147761547,0.9663088149756373,0.5072395124961496,0.5746652644759693
930,0.9883879972612968,0.9722895282772439,0.528852926371908,0.5098595631830344
931,0.9902255394288986,0.9693218138546388,0.48600970125894755,0.5604686818521541
932,0.9920092331217701,0.9727483843850628,0.4702634008981152,0.5867707161464254
933,0.9900396489991101,0.9717687806427315,0.5120576484056077,0.5562836828628348
934,0.9894314524488803,0.9668004906068536,0.5083502757044739,0.5620542247240256
935,0.9889844193222539,0.9696700108792897,0.5268345270423087,0.5633692394487659
936,0.9898839280740296,0.9705788847079856,0.5442983831463407,0.5726453275395377
937,0.9906431981247081,0.9696441643362224,0.4958078887055017,0.5569453103121146
938,0.987978327552019,0.9694509374907674,0.5153738005166959,0.5265406053269114
939,0.9904885045143785,0.9694704723878829,0.5636023072453854,0.5257007284998682
940,0.9908735138653183,0.9702737422815996,0.5141051310739115,0.5591031460618805
941,0.9912199639624678,0.9706832213198006,0.5197450339538062,0.49482363733108875
942,0.989970776903141,0.9699230299006786,0.5438124991761687,0.550500162622621
943,0.9889214177315568,0.963582285563329,0.5511652793052182,0.5851938526336239
944,0.9892712538646451,0.9680132990792186,0.44300184835864953,0.5205745189376193
945,0.9901292090207094,0.9716289660751901,0.5079503646949333,0.6089820012501573
946,0.9904455537494635,0.9680093820926245,0.5506169767336705,0.5029345873655626
947,0.988606296343721,0.9695792772505203,0.5291362087514213,0.5573496923253807
948,0.9884115203621512,0.9724509038230479,0.5090559040949358,0.5467774395373177
949,0.9907200454401985,0.9695179171140199,0.4987176190903046,0.552546387575932
950,0.9880077472241241,0.9741472781808143,0.5164171562076905,0.5115631769558566
951,0.9878125190019768,0.9640639808927413,0.4611278344249176,0.5407392098023384
952,0.9857048186715706,0.9597509146820555,0.4910908153955463,0.5558096222113887
953,0.9901663679531167,0.955610442600623,0.564723968849947,0.5613091076698056
954,0.9914975157211977,0.957224677251184,0.46878821434290874,0.5608658181864433
955,0.9890482818614703,0.9583924174770345,0.5434263044600125,0.5498573685336937
956,0.9911647100900558,0.9536673931953301,0.5151807498613302,0.5260937362419164
957,0.989372021292381,0.9507959268436798,0.5391368928268245,0.5850959467600689
958,0.9883356183984693,0.9541559679010632,0.5632383847903274,0.5926836894997116
959,0.9904913447249738,0.9907469534566905,0.5553636694685471,0.5197187528165244
960,0.9890370873084898,0.9850073448703729,0.5341296796456345,0.560022382837329
961,0.9884970254651566,0.9827899691686739,0.5608621073088242,0.5990448404278392
962,0.9889165716660915,0.9796797049967677,0.5418857965932251,0.5022694489935754
963,0.9866749932898283,0.9732715275506452,0.5045468568274045,0.5258472173938328
964,0.9859293791335848,0.9793297791663017,0.5267460569128002,0.4989128429987526
965,0.989368352498977,0.9781382884730553,0.5417376984212581,0.5339856317969827
966,0.9888550586362007,0.979579991799523,0.5631048512686153,0.5703255549501648
967,0.9871084382209843,0.9763179730320992,0.5465930043437484,0.5213992957794887
968,0.9843845417618252,0.9730171987062282,0.5205999184887123,0.4922546302210087
969,0.985291170733493,0.976074434090162,0.546984932901935,0.4972197770705092
970,0.9871817264139306,0.9772354092143468,0.5059926790767147,0.49773482401065555
971,0.9869252979801043,0.974518984973018,0.5279299439353098,0.5578734974881338
972,0.9885225971483856,0.9750797703705731,0.49121670246031807,0.48301173755341104
973,0.9916235593088466,0.9736879841504572,0.5805485543772227,0.5259640957721337
974,0.9906064034295328,0.9732552653501372,0.562938414335172,0.5654364269845754
975,0.9892305538086834,0.9760663209494406,0.5394543645600045,0.5750459513829679
976,0.9876959739355173,0.9705551924416378,0.554278691611033,0.5865451226110446
977,0.9893145890782891,0.9718247439026764,0.5656001182806404,0.5687698522622769
978,0.9905801448393508,0.9717851766373,0.4905639869139264,0.5189036690000554
979,0.9896745594394104,0.9733184582810984,0.5339363662029879,0.5702859485597994
980,0.9901690863751249,0.9711922387644897,0.5418154910286331,0.5158986750648816
981,0.9908163194147903,0.9697649338708929,0.5800728365710112,0.535817511565742
982,0.9886024799454485,0.970370207984581,0.5547274189608477,0.5268171688036049
983,0.9876670113233181,0.9724317727037712,0.5084402773915578,0.42524703896732535
984,0.9874972513530627,0.9698321028525291,0.5606238219118148,0.5357237885230306
985,0.9896844199421697,0.9697871712206272,0.4891127568304424,0.5120464089531465
986,0.9857411913610793,0.9729322531844288,0.5718978083086189,0.5670733320601465
987,0.9887827401755415,0.9727384861655276,0.525652932917049,0.5556391735211182
988,0.9906536642351128,0.9703957641606898,0.535424796678417,0.5148528438467297
989,0.9922383569130725,0.9689642528755811,0.5578910736281769,0.5175445076765058
990,0.9895631536976991,0.967933933152505,0.5702465863271841,0.5403304118421525
991,0.9896920701115567,0.9726266969528533,0.5165977261245595,0.5026369667974123
992,0.9894191289302533,0.970107654684482,0.5704825670839015,0.5681409121757454
993,0.9897682023603674,0.9721478233637829,0.5633603646633714,0.5598235419483273
994,0.9884415266516682,0.9718442689117837,0.5478232440861365,0.5004279198484808
995,0.9894896283496977,0.9662980854718417,0.545251090154338,0.568631902828973
996,0.9889779759530668,0.9695509412829928,0.5936067864542346,0.5218732606738857
997,0.9914318234594658,0.9713824475759845,0.5420884390687979,0.5600204037106981
998,0.9883219648048953,0.9702856351792213,0.5216984308940443,0.5192439791275103
999,0.9871593052891046,0.9700550595979774,0.5838697098877629,0.447714849698578
1000,0.9888480537326695,0.9698295532213681,0.5556275898733118,0.5006443476704687
1001,0.9893127242002214,0.9691274213046241,0.5141057305192561,0.5807284742491984
1002,0.9920434289981457,0.9708336480570585,0.5815148236244664,0.518645741355114
1003,0.9884212068605371,0.9705381119653999,0.5404305683329967,0.5245690860201543
1004,0.9877707156210102,0.9664484361030895,0.49860777375804644,0.5737459602294944
1005,0.9873771102049832,0.9684996420096724,0.5372273203029866,0.49884413438309616
1006,0.9896698645417843,0.9710204055488644,0.5097610252583935,0.5109057782318097
1007,0.9897486775434069,0.9696639434081183,0.5295003607946763,0.4951664085348546
1008,0.9877404154879427,0.9701138549835052,0.5127288851388034,0.5751466044015954
1009,0.9899352951175729,0.9742308643736401,0.5534189544150439,0.5002488924205978
1010,0.9891845705290118,0.971422818613656,0.4828891786510161,0.5643372673459859
1011,0.9896493337197166,0.9740178273917737,0.5424172748865768,0.5934561093343772
1012,0.9921647240337583,0.9649057766421294,0.5058816614810101,0.447656697348063
1013,0.9909851310835824,0.9602270225841638,0.5711353983064644,0.5145331807675401
1014,0.9905884683346189,0.954786557634186,0.5761984886270664,0.5137134625501444
1015,0.9899616475168349,0.9566074427352464,0.5343996827723798,0.46614213975726504
1016,0.9876236023726286,0.9582601382008838,0.5719676252399721,0.5522644548940308
1017,0.9899246853781476,0.9538710303023288,0.5897182037740651,0.47431703156707694
1018,0.9895511175429603,0.9500022367001583,0.5843766123196333,0.5569139611700833
1019,0.989456913086741,0.952658585264484,0.5921839627867944,0.5013652067423916
1020,0.9923619574976354,0.9892822002918834,0.541926026438557,0.5526560752332607
1021,0.9887308727343188,0.9868674232231882,0.5641979678619532,0.5065567957607162
1022,0.9869918519619928,0.9833302397197247,0.5607293005670143,0.577680092542322
1023,0.9875758335625385,0.9776520459899161,0.5020937612188022,0.5290262728609353
1024,0.9851189669723074,0.982872723688195,0.5564251667252627,0.529120128996236
1025,0.9875582665916602,0.9810780724019257,0.5065913862566568,0.4862848163689583
1026,0.9877804204622518,0.981105308232553,0.5870948842212209,0.5565812256679417
1027,0.987606850911768,0.9788927004790452,0.5515374993954519,0.5230165014735828
1028,0.9850954371494407,0.9761265188513646,0.5040201108712158,0.4730165998207275
1029,0.985842356402874,0.9775987755661757,0.5804128594013782,0.5242292181995174
1030,0.9875680358791228,0.9781615863983592,0.5506753122698763,0.5134638751986489
1031,0.9888144277693666,0.9766954421137632,0.5055450822918596,0.5482783373458961
1032,0.9875369506332982,0.9768796977136316,0.5323510634226035,0.49608049242718927
1033,0.989433951842409,0.9756138239792805,0.5623055024090403,0.5056640199946665
1034,0.9879491143935352,0.9755688882413771,0.568348361019365,0.5533203923047797
1035,0.9884594607164497,0.977027010602479,0.5193532626673867,0.513860055428643
1036,0.9859403556182921,0.9730486605800062,0.550731121041435,0.5969712715621981
1037,0.9891268529087331,0.9743718970833648,0.5024420811073944,0.49764363031408887
1038,0.9871734109310109,0.9746231051669562,0.5686106733840289,0.5023040084128617
1039,0.98712276381085,0.977748425033288,0.4862117614195888,0.5029768206015507
1040,0.9874811277557969,0.9749325281604865,0.5484910536729243,0.5334010909117008
1041,0.9869308919771341,0.9744582690361016,0.5580055726640283,0.5794631556692207
1042,0.9855913060950107,0.9730399594330646,0.5650282627974691,0.5311188773164439
1043,0.9865371469491028,0.9759179989987672,0.5731299702075381,0.5609445095372064
1044,0.9859344769884993,0.9732689389599646,0.5531157779288961,0.553486707189719
1045,0.9869107882455965,0.9724934351881439,0.5321379404835411,0.5335098430501894
1046,0.9874352926494149,0.9768704576838538,0.5677929337911128,0.510248173539398
1047,0.9870951854866931,0.9760470805164347,0.5336203557255882,0.5517332379751383
1048,0.9865768172992198,0.9723444975410673,0.5491234880686559,0.5501530870068261
1049,0.9893187667265831,0.9722674144012704,0.541126728440999,0.5751497543285824
1050,0.9867884406760795,0.9720557255584666,0.5195753184326383,0.5270620345950687
1051,0.9870551975651055,0.9764721591888181,0.5938362714385167,0.5012299841488816
1052,0.9872493515380408,0.9748162046768843,0.5758790623428102,0.5117393848227542
1053,0.9878906718245619,0.9762466081518466,0.5044336452677325,0.5041167464982654
1054,0.9864282893149936,0.9756012406333103,0.5276278285016874,0.5162130798370763
1055,0.9891653572552093,0.969632081233293,0.513200841525928,0.5176071689434755
1056,0.9874699342684116,0.9732023088480258,0.5702598725089575,0.5412008924976642
1057,0.9891022308360803,0.9742046778803699,0.5174089653814342,0.5443427497275672
1058,0.9853603806050322,0.9728761988102345,0.5467996812881072,0.5488033862028039
1059,0.9873821586257993,0.973738411009691,0.5239105052930478,0.5336359303477808
1060,0.9870586462017832,0.973803758284688,0.5463675382212098,0.5691363258812466
1061,0.9865523091996029,0.9714712061310202,0.5611671586827259,0.5774351622191048
1062,0.9894609076063502,0.9738041148631212,0.5902397839681998,0.4981854292334925
1063,0.9869410329845265,0.9737763091170728,0.56562378254434,0.5002953843094315
1064,0.9877393977740909,0.9699498125819324,0.5559454288261034,0.5114934260956524
1065,0.9872254834437075,0.9724188120428209,0.5119510722365004,0.4838951658441692
1066,0.9883021207939607,0.9748527109041263,0.5767843943353284,0.504259521558469
1067,0.9886718891374388,0.9729657494550324,0.5674833222945787,0.48601853555678515
1068,0.987544261845353,0.9716985851371478,0.564916867877912,0.5376864311925648
1069,0.98605228262343,0.9772377392131212,0.5607899989707568,0.5142528149457053
1070,0.9855607827586041,0.9756063024291278,0.5811802784857285,0.4928058590222856
1071,0.9879845176713326,0.9774841023963416,0.5617578831663456,0.5215372276746293
1072,0.9891091275952334,0.9676387703156968,0.5537336999456098,0.48232553382274046
1073,0.987926662244266,0.9639364654614218,0.5701227749996068,0.5383549204941922
1074,0.9869628908858077,0.9618169354845353,0.5374594781223647,0.5380357049691529
1075,0.9875732442361417,0.963438731746226,0.5323799871372845,0.5254796206756076
1076,0.9857275995415027,0.9655876330352642,0.5982332130621008,0.4832137892713148
1077,0.9880547100855422,0.9582667871160357,0.5553602844968002,0.5082964354507834
1078,0.9885039650408788,0.9560333205805267,0.5532697792960536,0.45591067279063413
1079,0.9889479480070759,0.9583697938191041,0.5850091903995174,0.5300163696044414
1080,0.9888015293543073,0.9914550230997167,0.5444888525283216,0.5615417236272092
1081,0.9879792617535882,0.9883422313033877,0.5088724191070434,0.5822549800607567
1082,0.9892340665596862,0.9837955101119894,0.4840269200958092,0.539291848397559
1083,0.9844083481783646,0.9881387277668969,0.47965446655485583,0.5532781467984431
1084,0.9879849736415343,0.987098879792313,0.5158679422178692,0.5001679425314148
1085,0.98903716810233,0.9873067232535349,0.5577485329120095,0.6562497675454015
1086,0.9885905691750114,0.985048468014072,0.5145543573192286,0.531688492466187
